Time;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18
20_12_2022_10_20_12;89.46466666666667;85.484;78.63133333333333;90.75733333333334;87.76533333333333;40.948;96.0;97.0;97.93466666666667;29.025333333333332;92.938;67.124;82.94466666666666;91.54066666666667;93.93733333333333;0.019333333333333334;99.86666666666666;99.93333333333334
20_12_2022_10_25_12;88.89266666666667;85.42666666666666;78.526;90.69666666666667;87.53066666666666;40.784;95.552;96.54733333333333;97.412;28.824;92.07;66.474;81.722;89.47;91.86933333333333;0.116;99.0;99.20066666666666
20_12_2022_10_30_12;89.74;85.88533333333334;78.89466666666667;91.0;88.0;41.001333333333335;96.0;97.0;98.0;29.000666666666667;93.0;67.18533333333333;82.94466666666666;91.73333333333333;93.93733333333333;0.019333333333333334;100.0;100.0
20_12_2022_10_35_12;89.262;85.59866666666667;78.684;90.75733333333334;87.76533333333333;40.86533333333333;95.936;97.0;97.86933333333333;29.051333333333332;92.566;66.806;80.45466666666667;89.21933333333334;93.87466666666667;0.0;100.0;100.0
20_12_2022_10_40_12;88.468;79.47733333333333;78.502;90.098;87.824;40.964;96.0;97.0;98.0;29.0;93.0;67.19066666666667;83.0;91.63333333333334;94.0;0.0;100.0;100.0
20_12_2022_10_45_12;89.01933333333334;69.53333333333333;78.72866666666667;89.876;87.94133333333333;41.00266666666667;96.0;96.87066666666666;97.73866666666666;29.170666666666666;92.504;66.518;76.67;91.09733333333334;93.87466666666667;0.0;100.0;100.0
20_12_2022_10_50_12;88.718;69.20666666666666;78.31533333333333;89.57866666666666;87.76533333333333;40.864666666666665;95.68;96.806;97.86933333333333;29.060666666666666;91.698;47.894;69.39733333333334;91.11333333333333;93.74933333333334;0.07733333333333334;99.8;99.67266666666667
20_12_2022_10_55_12;89.83266666666667;69.72;78.842;90.002;88.0;42.414;95.872;97.0;97.804;29.140666666666668;92.566;32.48;69.76933333333334;90.766;94.0;0.0;100.0;100.0
20_12_2022_11_00_12;90.07;69.86;78.89466666666667;89.94133333333333;88.0;43.0;96.0;97.0;98.0;29.0;93.0;61.032;71.0;91.23;94.0;0.0;100.0;100.0
20_12_2022_11_05_12;89.98266666666666;69.90666666666667;78.89466666666667;89.94;88.0;43.0;96.0;97.0;98.0;29.0;93.0;61.976;71.0;91.23666666666666;94.0;0.0;100.0;100.0
20_12_2022_11_10_12;89.38133333333333;69.81333333333333;78.89466666666667;89.87866666666666;87.88266666666667;42.971333333333334;95.872;96.93533333333333;97.804;28.987333333333332;92.566;23.784666666666666;70.10066666666667;91.136;93.87466666666667;0.116;100.0;100.0
20_12_2022_11_15_12;89.58;69.56466666666667;77.728;89.684;87.53;42.85666666666667;95.872;96.87066666666666;97.73866666666666;29.088;92.318;0.31133333333333335;70.63466666666666;91.46133333333333;93.812;0.116;99.8;99.67066666666666
20_12_2022_11_20_12;88.38;69.02;78.23066666666666;90.818;87.94133333333333;42.971333333333334;95.936;96.93533333333333;97.93466666666667;28.980666666666668;92.938;0.0;72.21933333333334;91.42733333333334;93.93733333333333;0.0;99.93333333333334;100.0
20_12_2022_11_25_12;89.4;69.76666666666667;78.18266666666666;90.48733333333334;87.88266666666667;43.0;96.0;97.0;98.0;29.0;93.0;0.0;72.19066666666667;92.28333333333333;94.0;0.0;100.0;100.0
20_12_2022_11_30_12;89.1;68.50733333333334;78.772;90.81;88.0;43.0;96.0;97.0;98.0;29.0;93.0;0.0;72.28133333333334;92.44;94.0;0.0;100.0;100.0
20_12_2022_11_35_12;89.88;60.54933333333334;78.524;90.53;87.94133333333333;42.998;96.0;97.0;98.0;29.0;93.0;0.0;72.19133333333333;92.44;94.0;0.0;100.0;100.0
20_12_2022_11_40_12;89.27933333333333;60.364666666666665;78.25866666666667;90.33266666666667;87.94133333333333;42.99933333333333;95.936;96.87066666666666;97.86933333333333;29.067333333333334;92.628;0.16133333333333333;69.03933333333333;90.76666666666667;93.49866666666667;0.0;100.0;100.0
20_12_2022_11_45_12;89.64;60.64;78.85733333333333;90.49533333333333;88.0;43.0;96.0;97.0;98.0;29.0;93.0;0.0;61.0;91.45666666666666;94.0;0.0;100.0;100.0
20_12_2022_11_50_12;82.86;61.839333333333336;50.06733333333333;87.76933333333334;87.824;43.0;96.0;97.0;98.0;29.0;93.0;0.0;61.0;91.81666666666666;94.0;0.0;100.0;100.0
20_12_2022_11_55_12;89.04;73.30933333333333;43.62;89.65466666666667;87.70666666666666;41.95333333333333;93.714;96.612;97.93466666666667;29.0;93.0;0.0;61.0;91.72;94.0;0.0;100.0;100.0
20_12_2022_12_00_12;89.28;73.50666666666666;43.642;90.38;87.94133333333333;42.94266666666667;95.872;96.54733333333333;95.71333333333334;33.82266666666667;92.008;0.5126666666666667;66.38133333333333;91.754;93.87466666666667;0.019333333333333334;99.93333333333334;99.93333333333334
20_12_2022_12_05_12;89.292;73.518;43.778;90.236;87.648;42.50333333333333;93.08266666666667;96.612;97.73866666666666;38.912;92.718;0.04066666666666666;74.78066666666666;91.69066666666667;93.74933333333334;0.07133333333333333;99.752;99.528
20_12_2022_12_10_13;89.82;73.80266666666667;43.92733333333333;90.47;87.648;41.846;88.69333333333333;96.74133333333333;97.93466666666667;38.946666666666665;92.938;0.09;75.0;91.93666666666667;94.0;0.058;100.0;99.816
20_12_2022_12_15_13;90.0;74.0;44.0;90.496;87.824;42.254666666666665;76.20133333333334;96.74133333333333;98.0;38.998;93.0;0.0;75.0;91.56333333333333;94.0;0.0;100.0;100.0
20_12_2022_12_20_13;86.29;72.5;46.75066666666667;87.91666666666667;86.18133333333333;42.684666666666665;72.416;96.03;89.13733333333333;38.516666666666666;92.504;0.174;74.65;91.83933333333333;93.37333333333333;11.534666666666666;99.23866666666666;97.94533333333334
20_12_2022_12_25_14;94.69;74.0;52.832;90.072;88.0;43.0;73.0;97.0;82.0;38.986;93.0;0.0;75.00933333333333;91.89333333333333;94.0;29.0;100.0;100.0
20_12_2022_12_30_14;94.53333333333333;74.0;52.68066666666667;90.078;88.0;42.998666666666665;73.0;97.0;82.0;38.974666666666664;93.0;0.0;75.0;91.69333333333333;94.0;29.0;100.0;100.0
20_12_2022_12_35_14;94.38733333333333;74.0;52.57866666666666;90.09066666666666;88.0;42.998666666666665;73.0;97.0;82.0;38.943333333333335;93.0;0.0;75.0;91.64666666666666;94.0;29.0;100.0;100.0
20_12_2022_12_40_14;93.77533333333334;73.55666666666667;52.40266666666667;89.724;87.40866666666666;42.157333333333334;65.81266666666667;96.74133333333333;81.672;38.535333333333334;92.256;0.464;74.36266666666667;90.66533333333334;93.248;28.738666666666667;98.02866666666667;97.75733333333334
20_12_2022_12_45_15;94.046;73.60533333333333;52.284;89.898;87.934;42.906;60.0;97.0;82.0;38.45;93.0;0.0;75.0;90.65333333333334;94.0;29.0;100.0;100.0
20_12_2022_12_50_15;93.53;73.50666666666666;52.33;90.07333333333334;88.0;42.98266666666667;60.0;96.806;80.688;38.50933333333333;93.0;0.0;75.0;90.36666666666666;94.0;29.0;100.0;100.0
20_12_2022_12_55_18;93.65533333333333;79.07133333333333;52.04066666666667;90.31466666666667;87.648;43.0;60.0;97.0;82.0;27.436;93.0;0.0;75.0;90.31666666666666;94.0;29.0;100.0;100.0
20_12_2022_13_00_18;94.0;81.67266666666667;52.482;91.0;87.76533333333333;42.59733333333333;59.26866666666667;97.0;82.0;27.472;93.0;0.0;75.0;90.35666666666667;94.0;29.0;100.0;100.0
20_12_2022_13_05_19;94.608;81.89066666666666;52.044666666666664;89.78666666666666;86.29866666666666;42.286;49.01266666666667;97.0;82.0;27.358666666666668;93.0;0.0;75.0;90.50333333333333;94.0;29.0;100.0;100.0
20_12_2022_13_10_20;94.55466666666666;81.78133333333334;52.198;90.93933333333334;88.0;42.745333333333335;42.842666666666666;96.48266666666666;82.0;27.314666666666668;93.0;0.0;75.0;90.61;94.0;29.0;100.0;100.0
20_12_2022_13_15_20;93.27066666666667;82.71333333333334;51.37533333333333;89.27266666666667;87.53066666666666;42.785333333333334;39.0;96.74133333333333;81.016;28.107333333333333;92.938;0.0;75.0;91.41333333333333;94.0;29.0;100.0;100.0
20_12_2022_13_20_20;94.18666666666667;89.52;51.812;90.072;87.67266666666667;42.512;34.106;96.48266666666666;81.836;36.92666666666667;92.938;0.0;75.0;91.24666666666667;94.0;29.0;100.0;100.0
20_12_2022_13_25_20;93.00866666666667;88.62;51.606;89.828;87.05533333333334;42.49466666666667;28.646;96.54733333333333;82.0;37.0;93.0;0.0;75.0;91.62;94.0;29.0;100.0;100.0
20_12_2022_13_30_20;94.76466666666667;89.94;51.92733333333333;89.39;86.09866666666667;41.92666666666667;22.91;97.0;81.89066666666666;36.874;92.566;0.15466666666666667;75.79;89.788;91.24266666666666;28.226666666666667;98.93333333333334;98.89466666666667
20_12_2022_13_35_20;94.49266666666666;88.74;59.146;89.97066666666667;85.23333333333333;41.49933333333333;23.940666666666665;97.0;81.94533333333334;36.946;92.69;0.13466666666666666;87.38133333333333;92.91333333333333;94.0;29.0;100.0;100.0
20_12_2022_13_40_20;94.00866666666667;89.1;59.45133333333333;89.912;86.232;41.98466666666667;25.965333333333334;97.0;82.0;37.00066666666667;93.0;0.0;90.0;93.64;94.0;29.0;100.0;100.0
20_12_2022_13_45_20;94.85;89.76;59.96;90.70266666666667;86.81066666666666;42.11266666666667;25.927333333333333;96.67666666666666;76.236;36.984;93.0;0.0;90.0;93.59666666666666;94.0;29.0;100.0;100.0
20_12_2022_13_50_20;94.55666666666667;88.86;59.978;90.23533333333333;86.69133333333333;42.117333333333335;26.0;97.0;63.872;36.01533333333333;92.628;0.0006666666666666666;90.0;93.5;94.0;29.0;100.0;100.0
20_12_2022_13_55_20;94.49266666666666;89.7;65.96066666666667;90.56866666666667;86.846;42.187333333333335;26.0;96.806;62.208;32.840666666666664;92.752;0.716;89.88;93.408;93.812;22.969333333333335;53.13333333333333;98.55866666666667
20_12_2022_14_00_20;94.94133333333333;89.88;66.058;90.45066666666666;86.93;42.302;25.809333333333335;94.80133333333333;61.822;38.802;92.26133333333334;0.7593333333333333;86.64066666666666;91.534;93.624;16.006;0.0;100.0
20_12_2022_14_05_20;94.37133333333334;89.64;65.88066666666667;90.32533333333333;86.77933333333333;42.278;25.948;96.806;71.75866666666667;38.47533333333333;92.566;0.134;82.854;91.922;93.87466666666667;15.982666666666667;0.0;99.672
20_12_2022_14_10_20;93.592;89.1;65.622;90.30533333333334;86.57666666666667;42.39333333333333;25.982666666666667;96.74133333333333;71.608;37.85933333333333;92.442;0.17866666666666667;81.108;92.17333333333333;94.0;16.06;0.0;100.0
20_12_2022_14_15_20;92.65933333333334;88.08;64.792;89.34333333333333;86.16666666666667;42.284666666666666;25.925333333333334;96.87066666666666;71.876;37.92333333333333;92.69;0.08933333333333333;81.346;92.21666666666667;94.0;16.01;0.0;100.0
20_12_2022_14_20_20;94.24;89.58;66.01333333333334;90.99066666666667;87.0;42.36666666666667;26.0;97.0;71.95866666666667;37.995333333333335;93.0;0.0;82.0;92.01666666666667;94.0;16.02466666666667;0.0;100.0
20_12_2022_14_25_21;94.55266666666667;89.7;65.87133333333334;90.98866666666666;87.0;42.288666666666664;26.0;97.0;71.97133333333333;37.88333333333333;93.0;0.0;82.0;92.31333333333333;94.0;16.0;0.0;100.0
20_12_2022_14_30_21;92.44533333333334;88.62;70.654;90.67533333333333;86.71;42.205333333333336;25.927333333333333;96.612;71.76933333333334;37.522666666666666;92.864;0.04666666666666667;81.836;91.968;93.93733333333333;15.955333333333334;0.3333333333333333;99.88666666666667
20_12_2022_14_35_21;94.93533333333333;90.0;74.0;90.99066666666667;87.0;42.36266666666667;25.998666666666665;97.0;71.94533333333334;37.41733333333333;93.09;0.0;82.0;92.49333333333334;94.0;16.0;0.0;100.0
20_12_2022_14_40_21;94.62;89.82;73.90133333333333;90.98533333333333;87.0;42.49466666666667;26.0;97.0;71.95133333333334;37.34466666666667;93.07;0.0;82.0;92.32333333333334;94.0;16.0;0.0;100.0
20_12_2022_14_45_21;93.86866666666667;89.22;73.408;90.522;86.76666666666667;42.452666666666666;25.993333333333332;97.0;71.96533333333333;37.08266666666667;93.0;0.0;82.0;91.79;94.0;16.0;0.0;100.0
20_12_2022_14_50_21;93.22;89.22;73.408;90.704;86.996;42.506;25.99266666666667;97.0;71.97133333333333;37.029333333333334;93.0;0.0;82.0;91.62;94.0;16.0;0.0;100.0
20_12_2022_14_55_21;90.75266666666667;87.06;71.43466666666667;89.092;86.07133333333333;42.35066666666667;25.976666666666667;97.0;71.954;37.018;93.0;0.0026666666666666666;82.0;91.93333333333334;94.0;16.0;0.0;100.0
20_12_2022_15_00_21;93.19866666666667;88.68;73.21066666666667;90.53333333333333;86.70866666666667;42.31333333333333;25.92;96.74133333333333;71.81666666666666;36.942;92.814;0.0026666666666666666;81.72666666666667;91.502;93.812;15.984666666666667;0.13333333333333333;99.8
20_12_2022_15_10_02;91.93066666666667;86.46;69.31333333333333;88.93733333333333;86.82733333333333;42.840666666666664;25.982666666666667;97.0;71.966;37.494;93.032;1.3073333333333332;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_18_02;94.05066666666667;89.22;73.50666666666666;90.69666666666667;86.884;42.79533333333333;25.965333333333334;96.93533333333333;57.961333333333336;36.97533333333333;92.94;0.2826666666666667;81.94533333333334;93.93733333333333;93.93733333333333;15.978666666666667;0.0;99.806
20_12_2022_15_23_02;93.744;88.92;73.21066666666667;90.39333333333333;86.42066666666666;42.746;25.982666666666667;97.0;58.0;37.0;93.66;0.582;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_28_02;94.838;89.82;73.90133333333333;90.87866666666666;87.00066666666666;42.95133333333333;26.0;97.0;58.0;37.0;93.584;0.15133333333333332;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_33_16;94.68333333333334;89.76;73.852;90.87866666666666;87.00066666666666;42.95466666666667;26.0;97.0;58.0;37.0;93.016;0.308;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_38_24;94.81;89.94;73.95066666666666;90.93933333333334;87.00133333333333;42.922666666666665;26.0;96.99933333333334;58.0;37.0;93.0;1.092;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_43_25;95.0;90.0;74.0;91.0;87.00133333333333;42.92066666666667;26.0;96.926;58.0;37.0;93.0;2.207333333333333;82.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_15_48_27;90.53866666666667;86.63066666666667;72.372;89.726;86.36266666666667;42.80266666666667;25.961333333333332;96.06266666666667;57.961333333333336;36.926;92.876;4.200666666666667;81.89066666666666;93.87466666666667;93.812;15.978666666666667;0.0;99.8
20_12_2022_15_53_31;94.69733333333333;89.46;73.30933333333333;90.28333333333333;86.594;42.842;25.962;95.46133333333333;53.36066666666667;40.956;92.318;4.163333333333333;82.74733333333333;92.43333333333334;93.18533333333333;15.930666666666667;0.13333333333333333;100.0
20_12_2022_15_58_33;93.362;86.94;77.43333333333334;89.51266666666666;86.36533333333334;42.87133333333333;25.98;96.47666666666667;53.892;46.85666666666667;90.46866666666666;0.05333333333333334;83.77;93.87466666666667;93.87466666666667;15.989333333333333;0.0;99.86666666666666
20_12_2022_16_03_34;94.49333333333334;89.7;86.838;88.22866666666667;85.89933333333333;42.782666666666664;25.96066666666667;95.92333333333333;53.928;46.968666666666664;77.816;0.176;59.65533333333333;93.248;93.56133333333334;16.0;0.0;100.0
20_12_2022_16_08_34;94.81666666666666;89.88;89.7;89.82;86.768;42.68866666666667;25.978;96.206;54.0;47.0;78.02733333333333;0.0006666666666666666;55.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_16_13_47;94.13866666666667;89.46;89.64;89.7;86.884;42.86066666666667;25.969333333333335;95.95533333333333;46.154;47.676;77.95866666666667;0.12;54.89066666666667;93.812;93.812;23.911333333333335;97.67933333333333;98.79933333333334
20_12_2022_16_18_54;94.622;89.7;89.76;89.88;86.942;42.958;25.995333333333335;96.87266666666666;43.970666666666666;47.785333333333334;68.55266666666667;0.004666666666666667;54.45066666666666;94.0;94.0;24.0;100.0;100.0
20_12_2022_16_23_55;95.0;90.0;90.0;90.0;87.0;42.95733333333333;25.98;96.30533333333334;44.0;47.806666666666665;63.0;0.0033333333333333335;55.0;94.0;94.0;24.0;100.0;100.0
20_12_2022_16_28_55;93.75466666666667;89.1;89.1;89.16;86.13;42.58866666666667;25.72533333333333;95.35533333333333;43.502;51.510666666666665;62.47;0.22;54.473333333333336;93.21133333333333;93.078;22.694;84.96933333333334;97.734
20_12_2022_16_34_01;92.82733333333333;86.22;85.92;86.76;85.376;44.30266666666667;24.872666666666667;90.176;43.824;56.772;60.914;1.8533333333333333;54.970666666666666;92.08933333333333;91.24266666666666;15.442;1.2666666666666666;91.61933333333333
20_12_2022_16_39_01;91.44733333333333;90.64266666666667;91.644;86.87666666666667;86.24933333333334;50.626;25.106666666666666;95.552;45.785333333333334;55.58133333333333;62.202;0.20266666666666666;63.53333333333333;93.49866666666667;93.248;15.851333333333333;0.3333333333333333;97.60666666666667
20_12_2022_16_44_04;94.182;94.49333333333334;95.552;87.88266666666667;87.00066666666666;51.0;25.065333333333335;96.0;46.0;55.876;63.0;0.0;64.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_16_53_48;94.68333333333334;94.68333333333334;95.744;87.88266666666667;86.82666666666667;50.898666666666664;25.034666666666666;95.872;45.908;43.86666666666667;62.748;0.17466666666666666;71.72733333333333;93.374;92.496;15.811333333333334;0.0;99.4
20_12_2022_16_58_48;94.63;94.74666666666667;95.36;87.558;86.826;50.966;25.016;96.0;46.0;43.90266666666667;63.0;0.0;73.08;94.0;94.0;16.0;0.0;100.0
20_12_2022_17_03_48;94.51466666666667;94.81;95.552;87.41533333333334;87.0;51.0;25.004666666666665;96.0;46.0;43.922;63.0;0.002;73.0;94.0;94.0;16.0;0.0;100.0
20_12_2022_17_08_48;94.87333333333333;94.81;95.808;87.48733333333334;87.0;51.0;25.00733333333333;96.0;46.0;43.928666666666665;63.0;0.008;73.04;94.0;94.0;16.0;0.0;100.0
20_12_2022_17_13_48;94.51133333333334;94.81;95.808;87.77533333333334;86.942;50.966;25.005333333333333;95.872;45.96933333333333;43.776;45.24066666666667;0.09533333333333334;74.13333333333334;93.93733333333333;93.93733333333333;15.989333333333333;0.0;99.86666666666666
20_12_2022_17_18_48;94.81;94.81;95.936;87.50066666666666;87.0;51.0;25.026;96.0;46.0;43.85066666666667;43.01;0.128;74.568;93.56133333333334;93.624;16.222;0.4666666666666667;98.402
20_12_2022_17_23_48;94.94733333333333;95.0;95.642;88.06866666666667;86.71066666666667;50.83;24.822;94.272;48.806;42.66133333333333;42.718666666666664;0.4713333333333333;73.21733333333333;91.744;92.308;17.946;0.3333333333333333;99.8
20_12_2022_17_28_48;89.998;91.898;94.5;87.932;86.48133333333334;50.626;24.892;95.68;51.82666666666667;43.76466666666666;42.79933333333334;0.274;73.30466666666666;93.37333333333333;92.99733333333333;23.69333333333333;0.4666666666666667;98.73733333333334
20_12_2022_17_33_48;92.952;92.872;94.946;88.00333333333333;86.36533333333334;50.694;24.858;95.424;51.72266666666667;43.79666666666667;43.74933333333333;1.5333333333333334;69.76733333333334;91.80666666666667;92.74666666666667;23.86466666666667;0.0;99.808
20_12_2022_17_38_49;94.76;93.93733333333333;95.936;89.0;87.00333333333333;51.0;25.0;96.0;51.965333333333334;43.745333333333335;40.586666666666666;0.48933333333333334;72.436;94.0;94.0;24.0;0.0;100.0
20_12_2022_17_43_49;93.50133333333333;92.93466666666667;95.23533333333333;87.87266666666666;85.66933333333333;50.66;24.861333333333334;94.912;46.54;43.3;32.77333333333333;0.618;73.25133333333333;93.624;93.93733333333333;24.0;0.0;100.0
20_12_2022_17_48_51;93.49066666666667;92.99733333333333;95.232;88.76266666666666;87.0;51.0;25.001333333333335;98.19266666666667;37.51866666666667;44.962666666666664;25.851333333333333;0.012666666666666666;73.14266666666667;94.0;94.0;24.0;0.0;100.0
20_12_2022_17_53_51;94.37666666666667;93.624;95.64333333333333;88.822;86.014;49.565333333333335;25.006666666666668;99.93333333333334;37.949333333333335;44.968666666666664;25.946666666666665;0.06666666666666667;72.96933333333334;93.93733333333333;93.93733333333333;23.974666666666668;0.0;99.86666666666666
20_12_2022_17_58_51;86.79933333333334;90.09666666666666;93.952;88.96866666666666;87.126;51.0;25.000666666666667;100.0;38.0;45.0;25.958;0.0;75.02;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_03_51;92.88066666666667;93.66866666666667;95.576;89.94;87.85733333333333;51.0;25.0;100.0;38.0;45.0;25.937333333333335;0.0;73.3;94.0;94.0;24.001333333333335;0.0;100.0
20_12_2022_18_08_51;89.74533333333333;93.28866666666667;94.89133333333334;89.22;87.526;50.932;24.984;99.93333333333334;37.898666666666664;44.88;25.89666666666667;0.0;73.024;93.892;93.93733333333333;23.972666666666665;0.0;99.878
20_12_2022_18_13_51;77.65733333333333;94.74666666666667;96.01333333333334;90.0;87.83933333333333;51.0;24.95;99.46666666666667;32.572;45.0;25.942666666666668;0.0;73.06;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_18_51;81.34133333333334;94.24;95.70666666666666;89.88;87.31533333333333;50.996;25.0;100.0;30.740666666666666;45.0;25.921333333333333;0.0;73.15;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_23_51;88.57933333333334;94.68333333333334;95.74466666666666;90.72;86.38666666666667;52.413333333333334;24.860666666666667;99.6;35.550666666666665;44.79;30.915333333333333;4.435333333333333;72.81333333333333;93.624;94.0;24.0;0.0;100.0
20_12_2022_18_28_51;88.494;94.05;95.29666666666667;90.51466666666667;86.942;58.0;25.0;100.0;37.0;45.0;32.99933333333333;6.09;81.0;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_33_51;87.698;94.81;95.80933333333333;91.0;87.002;58.0;25.0;99.8;31.630666666666666;44.91;27.566;2.9846666666666666;80.89666666666666;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_38_51;78.0;95.0;96.0;91.0;87.0;58.0;25.0;100.0;30.668666666666667;45.0;23.0;0.0;81.0;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_43_51;77.844;94.87333333333333;95.87266666666666;90.93933333333334;87.0;58.0;25.0;99.93333333333334;29.47;44.61;23.0;0.0;81.014;94.0;94.0;24.0;0.0;100.0
20_12_2022_18_48_51;78.0;95.0;96.0;91.0;87.00066666666666;58.0;25.0;100.0;20.002;44.94;22.986;0.16333333333333333;82.65;93.31066666666666;92.93466666666667;23.876;0.0;100.0
20_12_2022_18_53_51;72.602;79.38866666666667;94.54733333333333;90.33333333333333;86.542;58.0;25.000666666666667;99.86666666666666;19.953333333333333;44.85;13.896666666666667;0.034666666666666665;87.31;94.0;94.0;24.001333333333335;0.0;100.0
20_12_2022_18_58_51;72.57933333333334;74.65;95.04533333333333;89.982;86.88733333333333;58.0;25.0;100.0;20.0;45.0;0.0;0.0;87.89733333333334;94.0;94.0;24.001333333333335;0.0;100.0
20_12_2022_19_03_51;72.692;74.8;95.812;88.94066666666667;86.94933333333333;58.0;25.0;100.0;20.0;45.0;0.0;0.0;87.86066666666666;94.0;94.0;24.0;0.0;100.0
20_12_2022_19_08_51;72.63666666666667;74.85;95.23666666666666;88.644;86.762;57.884;25.168666666666667;93.53666666666666;20.092666666666666;46.114;0.11333333333333333;0.07133333333333333;87.658;93.93733333333333;93.93733333333333;23.972;0.0;99.93333333333334
20_12_2022_19_13_51;63.034666666666666;74.42666666666666;95.55333333333333;90.832;86.966;57.922666666666665;26.865333333333332;85.71333333333334;19.961333333333332;50.864;0.017333333333333333;0.0;74.43133333333333;93.31066666666666;93.49866666666667;23.986;0.0;100.0
20_12_2022_19_18_51;55.0;75.0;96.002;91.0;87.02266666666667;58.0;27.859333333333332;86.0;19.895333333333333;42.775333333333336;0.0;0.02666666666666667;58.01133333333333;94.0;94.0;24.001333333333335;0.0;100.0
20_12_2022_19_23_51;54.876;74.812;95.16866666666667;87.39666666666666;86.59466666666667;57.806666666666665;27.708666666666666;85.71333333333334;1.8786666666666667;36.002;0.0;0.0;58.01266666666667;94.0;94.0;24.005333333333333;0.0;100.0
20_12_2022_19_28_51;54.52333333333333;74.472;95.81066666666666;87.88266666666667;87.0;58.0;27.849333333333334;86.0;0.008;36.571333333333335;0.0;0.016;58.007333333333335;94.0;94.0;24.035333333333334;0.0;100.0
20_12_2022_19_33_51;57.096;88.628;94.49533333333333;86.73933333333333;85.898;57.845333333333336;27.741333333333333;86.0;0.018;42.914;0.09266666666666666;0.04466666666666667;69.56933333333333;93.12266666666666;93.812;24.002666666666666;0.0;100.0
20_12_2022_19_38_51;57.95666666666666;89.22;94.59333333333333;87.472;86.188;55.641333333333336;26.702;81.78733333333334;0.008;43.0;0.0;0.0;76.91133333333333;94.0;94.0;24.0;0.0;100.0
20_12_2022_19_43_51;58.04266666666667;88.5;95.27333333333333;87.648;86.88466666666666;57.922666666666665;27.96;75.89866666666667;0.08;35.836666666666666;0.092;0.07533333333333334;68.84533333333333;93.248;93.93733333333333;23.982666666666667;0.0;99.93333333333334
20_12_2022_19_48_51;63.704;89.82;96.208;88.0;87.01733333333334;58.0;28.0;76.0;0.0;36.0;0.0;0.0;65.0;94.0;94.0;24.004;0.0;100.0
20_12_2022_19_53_51;62.849333333333334;89.4;95.84066666666666;87.824;86.9;57.845333333333336;27.946666666666665;75.848;0.018;40.14666666666667;0.058666666666666666;0.043333333333333335;64.91333333333333;93.812;93.812;23.926;0.0;99.74133333333333
20_12_2022_19_58_51;60.159333333333336;89.76;95.95733333333334;87.716;86.84133333333334;57.961333333333336;28.0;75.94933333333333;0.013333333333333334;45.66266666666667;0.0;0.006666666666666667;65.0;94.0;94.0;24.002666666666666;0.0;100.0
20_12_2022_20_03_51;57.843333333333334;88.74;95.31;84.42533333333333;86.26333333333334;57.884;27.999333333333333;76.0;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.001333333333335;0.0;100.0
20_12_2022_20_08_51;58.69;89.34;95.88666666666667;84.71666666666667;86.71;57.845333333333336;27.925333333333334;75.79733333333333;0.0;45.87733333333333;0.0;0.0;64.91333333333333;93.75666666666666;93.812;24.32133333333333;0.06666666666666667;99.86666666666666
20_12_2022_20_13_51;59.32933333333333;89.82;96.232;85.0;87.0;57.961333333333336;27.976666666666667;72.57866666666666;0.07733333333333334;46.0;0.0;0.0;65.0;94.0;94.0;24.216;0.0;100.0
20_12_2022_20_18_51;61.47866666666667;89.58;95.172;81.38;86.826;57.884;27.902;57.49066666666667;0.04133333333333333;46.0;0.0;0.0;65.0;94.0;94.0;24.011333333333333;0.0;100.0
20_12_2022_20_23_51;60.12;89.7;95.92333333333333;79.84;86.884;58.0;28.0;54.99933333333333;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.017333333333333;0.0;100.0
20_12_2022_20_28_51;59.71;89.88;95.972;80.0;87.0;58.0;28.0;54.998;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.017333333333333;0.0;100.0
20_12_2022_20_33_51;62.6;89.82;95.936;79.94666666666667;87.0;58.0;28.0;54.98866666666667;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.021333333333335;0.0;100.0
20_12_2022_20_38_51;63.692;89.76;95.87466666666667;79.94666666666667;87.0;58.0;28.0;54.99466666666667;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.016;0.0;100.0
20_12_2022_20_43_51;63.416;89.1;95.41266666666667;79.52;86.71;57.884;28.0;54.998;0.0;46.0;0.0;0.0;65.0;94.0;94.0;24.134666666666668;0.0;100.0
